municipio,año,periodo,semana,temp_media,humedad,precipitacion
TUBARÁ,2019,6,22,27.294804600306943,89.2986559186663,6.494285689932959
TUBARÁ,2019,6,23,27.90068533761163,90.99761853899274,5.04857152061803
TUBARÁ,2019,6,24,27.831375558035738,90.73124258858817,1.5142857347215926
TUBARÁ,2019,7,25,28.056754411969877,89.4441648210798,0.3500000036188534
TUBARÁ,2019,7,26,27.79883946010047,88.60854666573661,0.7300000345068318
TUBARÁ,2019,7,27,27.81498107910158,88.80211966378349,0.45285715269190924
TUBARÁ,2019,7,28,27.610199410574797,89.0304946899414,2.291428605360644
TUBARÁ,2019,8,29,27.982971627371672,89.0729261125837,0.06571428690637857
TUBARÁ,2019,8,30,27.365742710658502,90.66293770926339,1.6399999537638255
TUBARÁ,2019,8,31,27.863257707868318,91.78199877057757,1.0699999851307698
TUBARÁ,2019,8,32,28.025133841378366,91.31681823730469,2.2514286019972394
TUBARÁ,2019,9,33,27.218046351841537,90.69459642682757,9.015714228153229
TUBARÁ,2019,9,34,27.71607360839846,93.9208515712193,1.5128571545439107
TUBARÁ,2019,9,35,27.64350280761721,92.62299019949776,1.2614285828811782
TUBARÁ,2019,9,36,27.782778494698682,92.35652160644531,0.9271428739385945
TUBARÁ,2019,10,37,27.97515694754466,92.10140337262835,3.094285729208163
TUBARÁ,2019,10,38,26.316897147042425,93.12913949148995,7.584285872323172
TUBARÁ,2019,10,39,27.08560224260605,93.54055568150112,3.858571367604392
TUBARÁ,2019,10,40,26.639008004324786,93.5944333757673,5.794285842350551
TUBARÁ,2019,11,41,26.4610294886998,92.61473519461495,7.9657143865312845
TUBARÁ,2019,11,42,26.530790492466533,92.57300785609654,9.430000066757202
TUBARÁ,2019,11,43,26.845380946568103,92.43366132463727,3.584285693509238
TUBARÁ,2019,11,44,27.330525425502252,90.61685398646763,2.1271428678716933
TUBARÁ,2019,12,45,27.195792497907387,91.90275246756417,2.371428554877639
TUBARÁ,2019,12,46,26.788951764787964,91.62047249930245,1.3485714162566833
TUBARÁ,2019,12,47,27.279739815848234,88.54656001499721,2.0671428497880697
TUBARÁ,2019,12,48,27.51566685267859,89.22854832240513,0.25000000425747465
TUBARÁ,2019,13,49,27.43367701939176,90.45520891462054,1.1885714403220586
TUBARÁ,2019,13,50,27.326457868303596,88.26037161690849,2.859999999936138
TUBARÁ,2019,13,51,27.99187622070314,88.22254507882255,1.2214285672775336
TUBARÁ,2019,13,52,27.848511178152926,88.93947274344308,0.4985714355217559
TUBARÁ,2019,14,53,27.53913269042971,86.95214080810547,0.4900000095367431
TUBARÁ,2020,1,1,27.53257577078685,85.36846705845424,1.5714285714285714
TUBARÁ,2020,1,2,27.365437534877252,81.44080025809151,0.0
TUBARÁ,2020,1,3,26.75234157017301,85.47805677141461,0.015714285629136213
TUBARÁ,2020,1,4,26.843327549525693,88.12504250662667,9.458571566002709
TUBARÁ,2020,2,5,27.8109571184431,84.7511454990932,0.2857142857142857
TUBARÁ,2020,2,6,27.465062168666318,83.06712995256696,0.0
TUBARÁ,2020,2,7,27.107668631417425,84.10870143345424,0.0
TUBARÁ,2020,2,8,26.65211312430247,86.07913970947266,0.0
TUBARÁ,2020,3,9,27.099537876674127,85.98421369280133,0.0
TUBARÁ,2020,3,10,27.065281895228818,83.12593732561383,0.0
TUBARÁ,2020,3,11,26.90539376395091,85.48588126046317,0.0
TUBARÁ,2020,3,12,27.138973127092658,82.74048396519252,0.02857142899717603
TUBARÁ,2020,4,13,27.282691301618325,83.46581268310547,0.017142856759684414
TUBARÁ,2020,4,14,27.789976283482165,87.02767072405133,0.31857142464390814
TUBARÁ,2020,4,15,27.891710989815866,86.62488119942802,0.3528571394937379
TUBARÁ,2020,4,16,27.96556570870538,85.00566755022321,0.4499999923365457
TUBARÁ,2020,5,17,28.029992675781273,85.11473519461495,0.32142857568604605
TUBARÁ,2020,5,18,28.163927786690866,86.0199704851423,0.2071428559720516
TUBARÁ,2020,5,19,28.517188371930818,86.8888920375279,2.811428571918181
TUBARÁ,2020,5,20,28.35634111676899,86.73647635323661,3.760000107543809
TUBARÁ,2020,6,21,28.727515520368325,88.4086685180664,2.741428568959236
TUBARÁ,2020,6,22,27.521879359654037,90.0545163835798,9.384285790579659
TUBARÁ,2020,6,23,27.9564649309431,88.7462659563337,3.604285708495549
TUBARÁ,2020,6,24,27.394429234096005,88.8572747366769,3.7328571570771083
TUBARÁ,2020,7,25,27.941696602957613,90.21191733224052,2.765714244650943
TUBARÁ,2020,7,26,27.424981689453148,90.28787231445312,2.2042856724666695
TUBARÁ,2020,7,27,27.046269444056936,92.1196779523577,5.048571527004242
TUBARÁ,2020,7,28,27.0156450544085,91.9652568272182,5.022857121058872
TUBARÁ,2020,8,29,27.375115966796894,92.34290640694755,0.9942857024392912
TUBARÁ,2020,8,30,26.687350027901804,95.65333012172154,6.230000002043588
TUBARÁ,2020,8,31,27.68229718889511,94.28747231619698,1.9342857343809945
TUBARÁ,2020,8,32,27.670011683872783,92.81123352050781,2.7185713904244557
TUBARÁ,2020,9,33,27.027919660295783,93.59583718436105,4.261428603104183
TUBARÁ,2020,9,34,26.409402465820328,94.37068939208984,11.857142823083061
TUBARÁ,2020,9,35,26.65867876325337,93.47184426443917,2.9499999369893755
TUBARÁ,2020,9,36,26.49942932128908,93.58168356759208,7.288571408816746
TUBARÁ,2020,10,37,27.21525181361609,93.4228036063058,10.480000036103386
TUBARÁ,2020,10,38,26.863105119977696,93.5865456717355,4.1385714156287055
TUBARÁ,2020,10,39,26.917330496651807,93.19993373325893,4.099999989782061
TUBARÁ,2020,10,40,26.211175537109394,93.09917885916573,8.535714404923576
TUBARÁ,2020,11,41,27.089002772739974,92.2935769217355,4.565714295421328
TUBARÁ,2020,11,42,26.558182198660727,92.44432939801898,5.082857104284423
TUBARÁ,2020,11,43,26.931693376813634,91.11117989676339,5.828571438789368
TUBARÁ,2020,11,44,26.371634783063634,92.32862200055804,9.292857061539378
TUBARÁ,2020,12,45,26.405016653878363,91.37722342354911,5.208571323326656
TUBARÁ,2020,12,46,25.91571306501118,90.45153917585101,15.312857014792305
TUBARÁ,2020,12,47,26.67341003417971,90.57624162946429,3.7428570613265038
TUBARÁ,2020,12,48,27.105565098353818,89.13122994559151,4.6128571799823215
TUBARÁ,2020,13,49,27.08513139997212,89.32304382324219,3.8871428285326277
TUBARÁ,2020,13,50,26.939760916573682,88.81942531040737,1.3657142871192522
TUBARÁ,2020,13,51,26.93486720493863,88.26688167027065,0.07857143027441842
TUBARÁ,2020,13,52,26.724542236328148,88.23119354248047,2.159999999616827
TUBARÁ,2020,14,53,26.78003082275393,84.58848571777344,0.0
TUBARÁ,2021,1,1,26.627762276785738,86.23462241036552,0.0
TUBARÁ,2021,1,2,26.86381574358261,86.82047707693917,0.051428571875606253
TUBARÁ,2021,1,3,26.640878295898453,85.96898651123047,0.0
TUBARÁ,2021,1,4,26.368286568777922,86.40895189557757,0.0
TUBARÁ,2021,2,5,26.234573800223234,86.8338121686663,0.0
TUBARÁ,2021,2,6,27.06921212332591,84.35500771658761,0.0228571423462459
TUBARÁ,2021,2,7,27.439074271065863,84.01354326520648,1.4528571431125914
TUBARÁ,2021,2,8,27.136928449358276,83.27197810581752,0.42857142857142855
TUBARÁ,2021,3,9,26.475891549246672,82.84615761893136,0.0
TUBARÁ,2021,3,10,26.786623709542425,85.45298549107143,0.42857142857142855
TUBARÁ,2021,3,11,26.781365966796894,84.53321729387555,0.7357142865657806
TUBARÁ,2021,3,12,27.14988316127234,84.6295896257673,2.6828571408987045
TUBARÁ,2021,4,13,27.312354387555825,84.07568904331752,0.0
TUBARÁ,2021,4,14,27.02568315778462,86.74435860770089,0.2085714279008763
TUBARÁ,2021,4,15,27.6729435511998,88.01008061000279,0.3785714310194765
TUBARÁ,2021,4,16,27.904892403738863,86.33247375488281,1.04285714668887
TUBARÁ,2021,5,17,27.426847621372787,85.5872824532645,6.179999993581857
TUBARÁ,2021,5,18,27.448842075892877,86.45791516985211,1.0399999959128243
TUBARÁ,2021,5,19,28.005580793108283,85.54370008196149,0.5014285823064191
TUBARÁ,2021,5,20,27.9330514090402,86.63482883998326,1.2528571741921561
TUBARÁ,2021,6,21,28.035788835798005,86.24706486293248,2.4971428689147745
TUBARÁ,2021,6,22,27.572141810825904,88.99155644008091,1.6842857194798333
TUBARÁ,2021,6,23,27.201725987025693,89.57132938929966,5.125714182853699
TUBARÁ,2021,6,24,27.262942068917422,90.924802507673,5.604285644633429
TUBARÁ,2021,7,25,27.2007516043527,91.36895098005023,2.857142857142857
TUBARÁ,2021,7,26,26.99078848702569,90.21866607666016,5.181428496326719
TUBARÁ,2021,7,27,27.34971008300783,90.70636313302177,7.392857162015779
TUBARÁ,2021,7,28,27.021151297433054,90.84498705182757,1.077142857015133
TUBARÁ,2021,8,29,27.314691162109394,90.67223358154297,0.5571428537368774
TUBARÁ,2021,8,30,26.609471348353818,91.81348528180804,5.355714257008263
TUBARÁ,2021,8,31,27.208121599469884,92.51839665004185,2.292857164783137
TUBARÁ,2021,8,32,27.0441615513393,91.44874354771206,3.5914286353758405
TUBARÁ,2021,9,33,26.416689627511182,93.54825701032367,9.732857193265643
TUBARÁ,2021,9,34,26.435671561104922,93.482907976423,9.465714190687452
TUBARÁ,2021,9,35,26.522413417271228,93.7583999633789,13.010000302323274
TUBARÁ,2021,9,36,26.600220162527926,94.41323525565011,6.12428571496691
TUBARÁ,2021,10,37,26.646707153320335,93.04325212751117,6.095714347703116
TUBARÁ,2021,10,38,27.022762189592658,92.35814121791294,3.5285714492201805
TUBARÁ,2021,10,39,26.921892874581495,92.28511810302734,4.672857163207872
TUBARÁ,2021,10,40,26.905151803152926,93.63768659319196,3.2242856877190724
TUBARÁ,2021,11,41,26.684684099469884,91.91835130964007,6.5728572862488885
TUBARÁ,2021,11,42,26.7412070138114,92.61301858084542,6.369999987738473
TUBARÁ,2021,11,43,26.798806762695335,92.88566262381417,5.427142875535147
TUBARÁ,2021,11,44,25.935852486746672,90.79527718680245,9.118571485791888
TUBARÁ,2021,12,45,27.204021344866096,88.96582903180804,1.5642857104539871
TUBARÁ,2021,12,46,27.237113298688637,89.15609305245536,2.6857142773057734
TUBARÁ,2021,12,47,26.69377615792413,90.22264317103794,3.7799999628748213
TUBARÁ,2021,12,48,26.868040248325915,88.99606105259487,3.9100000091961453
TUBARÁ,2021,13,49,27.092010934012297,87.83187430245536,0.0
TUBARÁ,2021,13,50,26.650489153180814,88.38472747802734,0.47571428412837635
TUBARÁ,2021,13,51,26.724230521065866,88.88865334647042,0.8871428591332265
TUBARÁ,2021,13,52,26.944794137137297,87.61807141985211,1.7157142856823546
TUBARÁ,2021,14,53,26.485208129882835,84.42395782470703,0.0
TUBARÁ,2022,1,1,26.517471749441988,85.9080570765904,0.0
TUBARÁ,2022,1,2,26.289549037388415,85.69696153913226,1.0085714283798421
TUBARÁ,2022,1,3,26.653830827985498,85.98412758963448,0.0
TUBARÁ,2022,1,4,26.564379446847113,84.91886138916016,0.2857142857142857
TUBARÁ,2022,2,5,26.827672031947568,84.48621804373605,1.1428571428571428
TUBARÁ,2022,2,6,27.039161028180825,84.77456883021763,0.2242857167231185
TUBARÁ,2022,2,7,27.091077968052478,81.31126839773995,0.020000000085149485
TUBARÁ,2022,2,8,26.704145595005603,81.9776131766183,0.0042857141899211
TUBARÁ,2022,3,9,26.954731968471005,86.0534188406808,0.11142856947013309
TUBARÁ,2022,3,10,27.313250296456495,83.85584694998605,0.9314285713647094
TUBARÁ,2022,3,11,27.547060721261175,83.648681640625,0.8999999995742526
TUBARÁ,2022,3,12,27.403471156529037,82.39229256766183,0.42857142857142855
TUBARÁ,2022,4,13,27.296559361049127,84.70935603550502,0.32999999608312336
TUBARÁ,2022,4,14,27.743944876534616,86.0814950125558,0.9257142809884888
TUBARÁ,2022,4,15,27.840450177873898,83.4370847429548,0.16999999965940202
TUBARÁ,2022,4,16,27.408430262974353,88.3556649344308,5.364285694435239
TUBARÁ,2022,5,17,27.575533621651804,86.01441410609654,4.022857104028974
TUBARÁ,2022,5,18,27.706898716517877,88.53517368861607,6.208571374416351
TUBARÁ,2022,5,19,27.6322461809431,89.9761243547712,4.881428586585181
TUBARÁ,2022,5,20,27.511067417689752,90.84557342529297,5.628571510314941
TUBARÁ,2022,6,21,27.74843532017301,90.01230076381138,1.724285704748971
TUBARÁ,2022,6,22,27.477182006835957,90.32376861572266,5.552857160568237
TUBARÁ,2022,6,23,26.697048078264526,90.90786852155414,13.422857080187116
TUBARÁ,2022,6,24,26.69602573939734,91.32381548200335,8.869999970708575
TUBARÁ,2022,7,25,26.63332955496653,91.25000544956752,8.874285561697823
TUBARÁ,2022,7,26,26.545979527064752,91.94556862967355,7.8857143095561435
TUBARÁ,2022,7,27,27.601497541155158,91.24595206124442,4.415714280945914
TUBARÁ,2022,7,28,27.115256609235505,92.52214922223773,4.792857236095837
TUBARÁ,2022,8,29,27.215105765206488,93.11390141078404,3.0585714323180064
TUBARÁ,2022,8,30,26.651206316266755,92.1011232648577,7.03714291538511
TUBARÁ,2022,8,31,27.058993094308054,92.91632843017578,10.207142966134208
TUBARÁ,2022,8,32,26.94902300153462,94.81820787702289,5.91714300428118
TUBARÁ,2022,9,33,26.92262965611051,92.93945966448102,9.079999991825648
TUBARÁ,2022,9,34,26.579871477399575,93.49047742571149,6.265714302659035
TUBARÁ,2022,9,35,26.552146257673012,94.07090868268695,6.578571353639875
TUBARÁ,2022,9,36,26.973452322823682,93.50815146309989,3.451428549630301
TUBARÁ,2022,10,37,26.825657871791314,94.05430712018695,5.612856984138489
TUBARÁ,2022,10,38,25.903048270089304,94.57489340645927,4.575714400836399
TUBARÁ,2022,10,39,26.404367065429707,94.55485425676618,5.120000013283321
TUBARÁ,2022,10,40,26.594188581194214,92.6050033569336,6.217142804924931
TUBARÁ,2022,11,41,26.499063110351585,93.26246098109654,6.758571518318994
TUBARÁ,2022,11,42,26.440046473911853,93.61433955601284,6.517142942973545
TUBARÁ,2022,11,43,26.457169015066988,92.96784428187779,7.158571524279458
TUBARÁ,2022,11,44,26.595620727539075,90.56819479806083,6.4914286604949405
TUBARÁ,2022,12,45,25.526709856305825,93.2674091884068,18.405714443751744
TUBARÁ,2022,12,46,26.368308367048012,92.94295392717633,22.38428595662117
TUBARÁ,2022,12,47,26.867822265625016,90.83684321812221,2.307142836706979
TUBARÁ,2022,12,48,26.6133993966239,88.40673174176898,3.52857141595866
TUBARÁ,2022,13,49,26.412218802315863,85.55564880371094,1.6185714304447174
TUBARÁ,2022,13,50,26.571782139369436,87.75538308279855,0.21142857096024922
TUBARÁ,2022,13,51,26.716324288504477,86.45671626499721,0.5714285714285714
TUBARÁ,2022,13,52,26.511505562918547,86.96602412632534,0.0
TUBARÁ,2022,14,53,26.94587097167971,89.29865264892578,0.0
TUBARÁ,2023,1,1,26.660424804687523,88.12913077218192,0.6100000015326908
TUBARÁ,2023,1,2,26.76573224748886,87.57201058523995,0.6885714270174503
TUBARÁ,2023,1,3,26.819661167689755,85.24232482910156,0.8571428571428571
TUBARÁ,2023,1,4,26.833330862862745,83.23953683035714,0.0
TUBARÁ,2023,2,5,25.958688354492203,83.89472416469029,0.0
TUBARÁ,2023,2,6,26.556490652901807,84.402585710798,0.0
TUBARÁ,2023,2,7,26.352330235072568,84.92186955043248,0.14285714285714285
TUBARÁ,2023,2,8,25.923880876813637,83.52176775251117,0.0
TUBARÁ,2023,3,9,26.226909528459846,86.53785814557757,0.0
TUBARÁ,2023,3,10,26.45881260463171,85.43892996651786,0.29857142588921953
TUBARÁ,2023,3,11,27.088789149693103,88.9969983782087,0.6028571469443185
TUBARÁ,2023,3,12,27.28287658691408,82.32741110665458,0.10857142720903669
TUBARÁ,2023,4,13,27.064590890066977,82.23740822928292,0.0
TUBARÁ,2023,4,14,26.9943307059152,84.64979771205357,0.10857142853949749
TUBARÁ,2023,4,15,27.411619349888415,85.26455361502511,2.0828571439321553
TUBARÁ,2023,4,16,26.96608886718752,87.01804678780692,4.034285730017083
TUBARÁ,2023,5,17,27.72007795061386,87.02871268136161,1.4585714318922587
TUBARÁ,2023,5,18,28.061081368582602,86.83314078194755,3.954285834516798
TUBARÁ,2023,5,19,28.029942539760064,87.33440508161273,1.3671428694256715
TUBARÁ,2023,5,20,28.300214930943103,89.2787105015346,4.07000001094171
TUBARÁ,2023,6,21,27.778150721958728,89.77007947649274,4.414285710879734
TUBARÁ,2023,6,22,27.830008806501137,90.04153769356864,16.412857165826217
TUBARÁ,2023,6,23,27.850309535435287,89.31288691929409,4.088571446282523
TUBARÁ,2023,6,24,28.56745300292971,89.27142878941127,2.1228571193558827
TUBARÁ,2023,7,25,28.496235874721005,89.91346631731305,7.554286003112793
TUBARÁ,2023,7,26,27.912589372907387,90.93991960797992,5.7314286189419885
TUBARÁ,2023,7,27,27.382743181501134,92.79010881696429,6.9957142898014615
TUBARÁ,2023,7,28,28.118796648298012,90.71414620535714,0.807142856397799
TUBARÁ,2023,8,29,27.975891549246672,91.71248408726284,0.680000011410032
TUBARÁ,2023,8,30,27.816966901506714,91.72265189034599,1.3157142869063787
TUBARÁ,2023,8,31,28.49907182965962,90.6714619227818,0.3742857293358871
TUBARÁ,2023,8,32,28.147561645507835,91.91696384974888,1.490000001021794
TUBARÁ,2023,9,33,27.857638113839307,92.78482927594867,2.5799999476543496
TUBARÁ,2023,9,34,27.32556849888394,93.17905099051339,7.81714283994266
TUBARÁ,2023,9,35,28.43948189871654,91.3935045514788,2.2628571428358555
TUBARÁ,2023,9,36,27.594502476283505,92.45492444719586,4.798571467399597
TUBARÁ,2023,10,37,27.85228227887837,93.42929186139789,1.7899999959128243
TUBARÁ,2023,10,38,28.06418980189734,92.48898533412388,3.2271428973014866
TUBARÁ,2023,10,39,27.904386683872787,93.46702575683594,3.1914285719394684
TUBARÁ,2023,10,40,27.264751325334835,93.3392355782645,7.921428493091038
TUBARÁ,2023,11,41,27.653551810128366,92.70448848179409,4.869999945163727
TUBARÁ,2023,11,42,27.536981201171894,91.67008754185268,3.625714293548039
TUBARÁ,2023,11,43,26.69604753766743,92.57315390450614,14.161428536687579
TUBARÁ,2023,11,44,26.412689644949797,93.97550092424665,8.262857232775007
TUBARÁ,2023,12,45,28.006810215541318,91.19231305803571,0.9485714092318501
TUBARÁ,2023,12,46,27.489157976423012,91.94595445905414,5.435714244842529
TUBARÁ,2023,12,47,27.07754560198105,90.65409524100167,4.484285729272025
TUBARÁ,2023,12,48,27.741248430524575,87.99906485421317,1.7671428578240531
TUBARÁ,2023,13,49,27.16320626395091,89.2906025477818,0.0
TUBARÁ,2023,13,50,27.163249860491096,89.14166695731026,0.010000000042574743
TUBARÁ,2023,13,51,27.276291329520113,89.69749777657645,3.2100000019584383
TUBARÁ,2023,13,52,27.63491646902903,88.8735100882394,0.7557142901101283
TUBARÁ,2023,14,53,27.763467407226585,88.73851013183594,0.0099999997764825
USIACURÍ,2017,1,1,27.147594342912978,88.53422619047618,3.428571519397554
USIACURÍ,2017,1,2,26.77557707287019,84.91262781052363,0.5392857144276301
USIACURÍ,2017,1,3,26.713568987165207,87.9905489966983,2.4285714285714284
USIACURÍ,2017,1,4,27.047301955450184,89.51816667829242,0.8571428571428571
USIACURÍ,2017,2,5,27.899819946289092,85.7948942638579,9.22928571452697
USIACURÍ,2017,2,6,27.789392089843776,83.79704974946522,0.8107142867076965
USIACURÍ,2017,2,7,27.1398639497303,89.55611020042782,10.642857142857142
USIACURÍ,2017,2,8,27.22030392601378,88.4175531296503,2.4285714285714284
USIACURÍ,2017,3,9,27.861840093703513,82.30850110735211,4.378571428713345
USIACURÍ,2017,3,10,28.075767589750765,81.03067706880117,2.4678571247273973
USIACURÍ,2017,3,11,27.524556913830008,87.13230895996094,3.8535714617797305
USIACURÍ,2017,3,12,27.43407011486238,86.59086245582216,10.126428587096077
USIACURÍ,2017,4,13,27.968182227725098,88.72439938499814,10.954285709630877
USIACURÍ,2017,4,14,29.036925978887677,84.85032908121744,5.830000000961481
USIACURÍ,2017,4,15,28.5712829589844,83.79550243559338,2.614285719270508
USIACURÍ,2017,4,16,28.105421229771235,88.90092540922619,9.432856961375192
USIACURÍ,2017,5,17,28.64883975074407,89.11852191743397,7.732857150690896
USIACURÍ,2017,5,18,27.694923473539824,89.8362288702102,10.309999982515972
USIACURÍ,2017,5,19,26.902426292782764,91.53127688453311,18.842856946445647
USIACURÍ,2017,5,20,27.773414684477327,90.92647225516183,7.877142876741432
USIACURÍ,2017,6,21,27.916438947405165,90.26210348946708,9.917857141721814
USIACURÍ,2017,6,22,28.01791062127979,89.85169510614305,4.544999972695396
USIACURÍ,2017,6,23,27.56436927432107,91.87791152227491,8.080714199869407
USIACURÍ,2017,6,24,27.140420532226596,91.68951270693823,15.122142950693767
USIACURÍ,2017,7,25,27.397277541387673,91.41030157180059,9.121428793384917
USIACURÍ,2017,7,26,27.546442376999646,92.10118284679594,7.555714238257635
USIACURÍ,2017,7,27,27.996520705450184,90.19602457682291,2.858571452399095
USIACURÍ,2017,7,28,27.18261399042041,92.01498522077289,8.653571534724463
USIACURÍ,2017,8,29,27.323376319521977,92.84399305071149,5.955714216544514
USIACURÍ,2017,8,30,28.067304048084093,92.25741904122489,5.527857190086728
USIACURÍ,2017,8,31,26.718919009254115,92.72513834635416,12.644999990860622
USIACURÍ,2017,8,32,27.4119332449777,93.5861565726144,10.014999980018251
USIACURÍ,2017,9,33,27.40032493954616,93.34860447474888,7.924999983537765
USIACURÍ,2017,9,34,27.009849621000765,94.38463083902994,6.723571465128944
USIACURÍ,2017,9,35,27.332220604306197,93.39617156982422,5.756428676701728
USIACURÍ,2017,9,36,26.839650181361623,93.42630004882812,11.112857233910333
USIACURÍ,2017,10,37,26.881056722005233,93.91505541120257,7.905000039864154
USIACURÍ,2017,10,38,27.031805565243705,94.2017597016834,6.487857216880435
USIACURÍ,2017,10,39,26.882031104678223,94.28369503929501,12.16142871833983
USIACURÍ,2017,10,40,26.528449358258946,94.23590741838727,8.417857141721816
USIACURÍ,2017,11,41,27.289076741536483,93.79388682047527,4.978571400755928
USIACURÍ,2017,11,42,27.89505993071059,93.802853902181,13.02785712480545
USIACURÍ,2017,11,43,26.64330662318641,94.15852900913784,12.369999999091737
USIACURÍ,2017,11,44,26.869281296502997,91.28238605317617,3.6242857227722807
USIACURÍ,2017,12,45,26.43047122047063,93.51015472412111,7.23785714876084
USIACURÍ,2017,12,46,26.098417445591554,93.41141655331566,7.428571491014389
USIACURÍ,2017,12,47,26.440996151878746,94.57936495826357,5.60071417263576
USIACURÍ,2017,12,48,27.327334158761182,93.36681220644996,16.470000110921408
USIACURÍ,2017,13,49,27.391392008463576,91.62409101213727,11.067142667514938
USIACURÍ,2017,13,50,26.797455996558803,91.87223852248418,2.0364285728761127
USIACURÍ,2017,13,51,27.207309250604563,86.51912652878535,0.21428571428571427
USIACURÍ,2017,13,52,26.859609404064393,89.94236392066593,4.331428578921726
USIACURÍ,2017,14,53,26.39100545247396,91.9103037516276,1.6200000246365864
USIACURÍ,2018,1,1,26.50174865722659,93.18192254929316,3.969285603080477
USIACURÍ,2018,1,2,26.78999735514326,93.57037317185174,2.837142824417069
USIACURÍ,2018,1,3,27.236074247814383,89.8437743414016,1.0121428522591789
USIACURÍ,2018,1,4,27.79533211844311,86.54553658621651,0.0007142856983201714
USIACURÍ,2018,2,5,27.68171517508373,84.13849785214379,0.011428571173122943
USIACURÍ,2018,2,6,27.53059503464474,82.7786639985584,0.02071428653739747
USIACURÍ,2018,2,7,27.290774826776445,82.30900028773716,0.020000000085149485
USIACURÍ,2018,2,8,27.04124712262837,82.23788270496188,0.056428572251683164
USIACURÍ,2018,3,9,26.571431913830008,87.10105823335195,0.0264285714587285
USIACURÍ,2018,3,10,27.97610953194757,85.84082394554503,0.06071428564332778
USIACURÍ,2018,3,11,28.27746770949593,87.41623070126488,0.7792857288427296
USIACURÍ,2018,3,12,27.731237211681567,85.7192637125651,0.5400000042060301
USIACURÍ,2018,4,13,27.813112967354936,82.80154854910714,0.3964285708609081
USIACURÍ,2018,4,14,27.589459809802854,87.80904533749535,1.8721428378706886
USIACURÍ,2018,4,15,27.549038550967293,89.13576834542411,5.969285794666836
USIACURÍ,2018,4,16,28.442128935314393,86.56747073218936,1.974285723907607
USIACURÍ,2018,5,17,27.79935680571059,89.50003705705915,5.868571386450813
USIACURÍ,2018,5,18,27.482222493489612,88.97333163306827,6.307142833868662
USIACURÍ,2018,5,19,27.13182111467636,91.10560644240607,12.77357132094247
USIACURÍ,2018,5,20,26.968118286132835,91.35450090680804,8.225000003973642
USIACURÍ,2018,6,21,27.04499715169274,92.13854726155598,10.727143015180316
USIACURÍ,2018,6,22,27.530547805059545,91.58414495558965,7.342857336714154
USIACURÍ,2018,6,23,28.068447730654793,90.49550120035806,3.1285714434371106
USIACURÍ,2018,6,24,27.513569132487014,91.92851329985119,7.177857085530247
USIACURÍ,2018,7,25,27.077959042503743,92.0387918381464,4.502857167096365
USIACURÍ,2018,7,26,27.240632992699055,91.82281276157924,4.35999993908973
USIACURÍ,2018,7,27,27.690425763811398,89.81810469854445,1.9071428945199365
USIACURÍ,2018,7,28,28.37540661039809,87.73076629638672,1.1421428384880223
USIACURÍ,2018,8,29,28.604997616722493,87.10827346075148,1.2678571318586669
USIACURÍ,2018,8,30,27.318482607886924,91.87457348051525,7.819999990009127
USIACURÍ,2018,8,31,27.018468656994067,93.90616752987818,7.0749999057678945
USIACURÍ,2018,8,32,28.409337797619067,88.75392296200707,0.2414285667418014
USIACURÍ,2018,9,33,27.443218848818837,89.49451264880952,5.109285721466654
USIACURÍ,2018,9,34,28.148672630673385,90.07784016927084,2.357857125057351
USIACURÍ,2018,9,35,27.873975190662225,92.4542007446289,5.1378571568500435
USIACURÍ,2018,9,36,27.212418038504488,93.15381222679501,10.405714386985414
USIACURÍ,2018,10,37,27.10213187081475,93.19791448683965,8.856428543726603
USIACURÍ,2018,10,38,27.596236891973614,93.63302176339286,7.434285715222359
USIACURÍ,2018,10,39,27.014749145507842,93.97025117420014,10.658571521441143
USIACURÍ,2018,10,40,26.448541986374654,93.61490631103516,12.5549997375125
USIACURÍ,2018,11,41,26.33811703636535,92.57356734502885,7.002857262179965
USIACURÍ,2018,11,42,26.733658272879477,93.1254403250558,7.046428531763099
USIACURÍ,2018,11,43,27.00490795317152,93.31498282296317,5.837142762683686
USIACURÍ,2018,11,44,26.87177937825524,92.69030216761998,8.017142894722166
USIACURÍ,2018,12,45,27.035035342261924,92.47827511742003,2.917857108548993
USIACURÍ,2018,12,46,27.380932471865727,92.77935355050224,5.617857162086737
USIACURÍ,2018,12,47,27.066790335518995,93.06120045979817,3.2442857337494693
USIACURÍ,2018,12,48,26.888529895600836,92.77747562953404,2.5185714356069053
USIACURÍ,2018,13,49,26.833578636532764,91.6395499819801,0.06214285801563942
USIACURÍ,2018,13,50,27.40015055338544,89.52415502639043,0.08714285359850951
USIACURÍ,2018,13,51,27.17744344075523,90.80653962634858,0.13642857534190017
USIACURÍ,2018,13,52,27.289720517113135,83.4836189633324,0.0
USIACURÍ,2018,14,53,27.048084513346367,82.36948903401692,0.0
USIACURÍ,2019,1,1,26.996176292782774,86.45449320475261,2.7142857142857144
USIACURÍ,2019,1,2,26.739511835007466,89.48634338378906,7.397857275747117
USIACURÍ,2019,1,3,27.068582153320335,86.9025635492234,0.7142857142857143
USIACURÍ,2019,1,4,27.723350597563268,86.32464708600726,6.714285714285714
USIACURÍ,2019,2,5,27.366518002464687,86.7186529976981,1.5714285714285714
USIACURÍ,2019,2,6,27.56412513369608,83.10909888857887,0.0
USIACURÍ,2019,2,7,28.020870826357907,87.63743700299945,3.602857141977265
