municipio,año,fecha,precipitacion
MALAMBO,2023,2023-07-17,0.5933333337306976
MANATÍ,2023,2023-07-17,0.6600000262260437
PALMAR DE VARELA,2023,2023-07-17,1.3799999952316284
PIOJÓ,2023,2023-07-17,-6665.836588541667
POLONUEVO,2023,2023-07-17,1.3799999952316284
PONEDERA,2023,2023-07-17,1.3799999952316284
PUERTO COLOMBIA,2023,2023-07-17,0.20000000298023224
REPELÓN,2023,2023-07-17,-4999.169921875
SABANAGRANDE,2023,2023-07-17,1.3799999952316284
SABANALARGA,2023,2023-07-17,0.9350000023841858
SANTA LUCÍA,2023,2023-07-17,1.1400000055631
SANTO TOMÁS,2023,2023-07-17,1.3799999952316284
SOLEDAD,2023,2023-07-17,0.20000000298023224
SUAN,2023,2023-07-17,1.3799999952316284
TUBARÁ,2023,2023-07-17,0.30000001192092896
USIACURÍ,2023,2023-07-17,0.9350000023841858
BARRANQUILLA,2023,2023-07-18,4.829999923706055
BARANOA,2023,2023-07-18,10.600000381469727
CAMPO DE LA CRUZ,2023,2023-07-18,5.900000095367432
CANDELARIA,2023,2023-07-18,5.900000095367432
GALAPA,2023,2023-07-18,4.829999923706055
JUAN DE ACOSTA,2023,2023-07-18,6.539999961853027
LURUACO,2023,2023-07-18,-4996.22998046875
MALAMBO,2023,2023-07-18,6.753333409627278
MANATÍ,2023,2023-07-18,3.940000057220459
PALMAR DE VARELA,2023,2023-07-18,10.600000381469727
PIOJÓ,2023,2023-07-18,-6663.8203125
POLONUEVO,2023,2023-07-18,10.600000381469727
PONEDERA,2023,2023-07-18,8.25
PUERTO COLOMBIA,2023,2023-07-18,4.829999923706055
REPELÓN,2023,2023-07-18,-4997.52978515625
SABANAGRANDE,2023,2023-07-18,10.600000381469727
SABANALARGA,2023,2023-07-18,8.569999694824219
SANTA LUCÍA,2023,2023-07-18,5.2466667493184405
SANTO TOMÁS,2023,2023-07-18,10.600000381469727
SOLEDAD,2023,2023-07-18,4.829999923706055
SUAN,2023,2023-07-18,5.900000095367432
TUBARÁ,2023,2023-07-18,3.4100000858306885
USIACURÍ,2023,2023-07-18,8.570000012715658
BARRANQUILLA,2023,2023-07-19,0.0
BARANOA,2023,2023-07-19,0.0
CAMPO DE LA CRUZ,2023,2023-07-19,0.0
CANDELARIA,2023,2023-07-19,0.0
GALAPA,2023,2023-07-19,0.0
JUAN DE ACOSTA,2023,2023-07-19,0.0
LURUACO,2023,2023-07-19,0.0
MALAMBO,2023,2023-07-19,0.0
MANATÍ,2023,2023-07-19,0.0
PALMAR DE VARELA,2023,2023-07-19,0.0
PIOJÓ,2023,2023-07-19,0.0
POLONUEVO,2023,2023-07-19,0.0
PONEDERA,2023,2023-07-19,0.0
PUERTO COLOMBIA,2023,2023-07-19,0.0
REPELÓN,2023,2023-07-19,0.0
SABANAGRANDE,2023,2023-07-19,0.0
SABANALARGA,2023,2023-07-19,0.0
SANTA LUCÍA,2023,2023-07-19,0.0
SANTO TOMÁS,2023,2023-07-19,0.0
SOLEDAD,2023,2023-07-19,0.0
SUAN,2023,2023-07-19,0.0
TUBARÁ,2023,2023-07-19,0.0
USIACURÍ,2023,2023-07-19,0.0
BARRANQUILLA,2023,2023-07-20,0.0
BARANOA,2023,2023-07-20,6.0
CAMPO DE LA CRUZ,2023,2023-07-20,7.0
CANDELARIA,2023,2023-07-20,7.0
GALAPA,2023,2023-07-20,0.0
JUAN DE ACOSTA,2023,2023-07-20,0.0
LURUACO,2023,2023-07-20,0.0
MALAMBO,2023,2023-07-20,2.0
MANATÍ,2023,2023-07-20,0.0
PALMAR DE VARELA,2023,2023-07-20,6.0
PIOJÓ,2023,2023-07-20,0.0
POLONUEVO,2023,2023-07-20,6.0
PONEDERA,2023,2023-07-20,6.5
PUERTO COLOMBIA,2023,2023-07-20,0.0
REPELÓN,2023,2023-07-20,0.0
SABANAGRANDE,2023,2023-07-20,6.0
SABANALARGA,2023,2023-07-20,3.0
SANTA LUCÍA,2023,2023-07-20,4.666666666666667
SANTO TOMÁS,2023,2023-07-20,6.0
SOLEDAD,2023,2023-07-20,0.0
SUAN,2023,2023-07-20,7.0
TUBARÁ,2023,2023-07-20,0.0
USIACURÍ,2023,2023-07-20,3.0
BARRANQUILLA,2023,2023-07-21,0.0
BARANOA,2023,2023-07-21,0.009999999776482582
CAMPO DE LA CRUZ,2023,2023-07-21,0.009999999776482582
CANDELARIA,2023,2023-07-21,0.009999999776482582
GALAPA,2023,2023-07-21,0.0
JUAN DE ACOSTA,2023,2023-07-21,0.009999999776482582
LURUACO,2023,2023-07-21,-4999.4951171875
MALAMBO,2023,2023-07-21,0.0033333332588275275
MANATÍ,2023,2023-07-21,0.009999999776482582
PALMAR DE VARELA,2023,2023-07-21,0.009999999776482582
PIOJÓ,2023,2023-07-21,-6665.996744791667
POLONUEVO,2023,2023-07-21,0.009999999776482582
PONEDERA,2023,2023-07-21,0.009999999776482582
PUERTO COLOMBIA,2023,2023-07-21,0.0
REPELÓN,2023,2023-07-21,-4999.4951171875
SABANAGRANDE,2023,2023-07-21,0.009999999776482582
SABANALARGA,2023,2023-07-21,0.009999999776482582
SANTA LUCÍA,2023,2023-07-21,0.009999999776482582
SANTO TOMÁS,2023,2023-07-21,0.009999999776482582
SOLEDAD,2023,2023-07-21,0.0
SUAN,2023,2023-07-21,0.009999999776482582
TUBARÁ,2023,2023-07-21,0.0
USIACURÍ,2023,2023-07-21,0.009999999776482582
BARRANQUILLA,2023,2023-07-22,1.8899999856948853
BARANOA,2023,2023-07-22,2.2699999809265137
CAMPO DE LA CRUZ,2023,2023-07-22,0.4699999988079071
CANDELARIA,2023,2023-07-22,0.4699999988079071
GALAPA,2023,2023-07-22,1.8899999856948853
JUAN DE ACOSTA,2023,2023-07-22,0.9399999976158142
LURUACO,2023,2023-07-22,-4999.02978515625
MALAMBO,2023,2023-07-22,2.0166666507720947
MANATÍ,2023,2023-07-22,1.1200000047683716
PALMAR DE VARELA,2023,2023-07-22,2.2699999809265137
PIOJÓ,2023,2023-07-22,-6665.686848958333
POLONUEVO,2023,2023-07-22,2.2699999809265137
PONEDERA,2023,2023-07-22,1.3700000047683716
PUERTO COLOMBIA,2023,2023-07-22,1.8899999856948853
REPELÓN,2023,2023-07-22,-4998.93994140625
SABANAGRANDE,2023,2023-07-22,2.2699999809265137
SABANALARGA,2023,2023-07-22,1.6050000190734863
SANTA LUCÍA,2023,2023-07-22,0.6866666674613953
SANTO TOMÁS,2023,2023-07-22,2.2699999809265137
SOLEDAD,2023,2023-07-22,1.8899999856948853
SUAN,2023,2023-07-22,0.4699999988079071
TUBARÁ,2023,2023-07-22,0.4699999988079071
USIACURÍ,2023,2023-07-22,1.6049999992052715
BARRANQUILLA,2023,2023-07-23,0.009999999776482582
BARANOA,2023,2023-07-23,0.05999999865889549
CAMPO DE LA CRUZ,2023,2023-07-23,0.07000000029802322
CANDELARIA,2023,2023-07-23,0.07000000029802322
GALAPA,2023,2023-07-23,0.009999999776482582
JUAN DE ACOSTA,2023,2023-07-23,0.6800000071525574
LURUACO,2023,2023-07-23,-4999.16015625
MALAMBO,2023,2023-07-23,0.02666666607062022
MANATÍ,2023,2023-07-23,0.10000000149011612
PALMAR DE VARELA,2023,2023-07-23,0.05999999865889549
PIOJÓ,2023,2023-07-23,-6665.7734375
POLONUEVO,2023,2023-07-23,0.05999999865889549
PONEDERA,2023,2023-07-23,0.06499999761581421
PUERTO COLOMBIA,2023,2023-07-23,0.009999999776482582
REPELÓN,2023,2023-07-23,-4999.4501953125
SABANAGRANDE,2023,2023-07-23,0.05999999865889549
SABANALARGA,2023,2023-07-23,0.3700000047683716
SANTA LUCÍA,2023,2023-07-23,0.08000000069538753
SANTO TOMÁS,2023,2023-07-23,0.05999999865889549
SOLEDAD,2023,2023-07-23,0.009999999776482582
SUAN,2023,2023-07-23,0.07000000029802322
TUBARÁ,2023,2023-07-23,0.6000000238418579
USIACURÍ,2023,2023-07-23,0.37000000352660817
BARRANQUILLA,2023,2023-07-24,13.0
BARANOA,2023,2023-07-24,20.0
CAMPO DE LA CRUZ,2023,2023-07-24,16.0
CANDELARIA,2023,2023-07-24,16.0
GALAPA,2023,2023-07-24,13.0
JUAN DE ACOSTA,2023,2023-07-24,1.0
LURUACO,2023,2023-07-24,0.5
MALAMBO,2023,2023-07-24,15.333333333333334
MANATÍ,2023,2023-07-24,2.0
PALMAR DE VARELA,2023,2023-07-24,20.0
PIOJÓ,2023,2023-07-24,0.3333333333333333
POLONUEVO,2023,2023-07-24,20.0
PONEDERA,2023,2023-07-24,18.0
PUERTO COLOMBIA,2023,2023-07-24,13.0
REPELÓN,2023,2023-07-24,1.0
SABANAGRANDE,2023,2023-07-24,20.0
SABANALARGA,2023,2023-07-24,10.5
SANTA LUCÍA,2023,2023-07-24,11.333333333333334
SANTO TOMÁS,2023,2023-07-24,20.0
SOLEDAD,2023,2023-07-24,13.0
SUAN,2023,2023-07-24,16.0
TUBARÁ,2023,2023-07-24,3.0
USIACURÍ,2023,2023-07-24,10.5
BARRANQUILLA,2023,2023-07-25,0.0
BARANOA,2023,2023-07-25,0.5099999904632568
CAMPO DE LA CRUZ,2023,2023-07-25,0.6399999856948853
CANDELARIA,2023,2023-07-25,0.6399999856948853
GALAPA,2023,2023-07-25,0.0
JUAN DE ACOSTA,2023,2023-07-25,0.1599999964237213
LURUACO,2023,2023-07-25,-4999.419921875
MALAMBO,2023,2023-07-25,0.1699999968210856
MANATÍ,2023,2023-07-25,1.75
PALMAR DE VARELA,2023,2023-07-25,0.5099999904632568
PIOJÓ,2023,2023-07-25,-6665.946614583333
POLONUEVO,2023,2023-07-25,0.5099999904632568
PONEDERA,2023,2023-07-25,0.574999988079071
PUERTO COLOMBIA,2023,2023-07-25,0.0
REPELÓN,2023,2023-07-25,-4998.625
SABANAGRANDE,2023,2023-07-25,0.5099999904632568
SABANALARGA,2023,2023-07-25,0.3349999785423279
SANTA LUCÍA,2023,2023-07-25,1.0099999904632568
SANTO TOMÁS,2023,2023-07-25,0.5099999904632568
SOLEDAD,2023,2023-07-25,0.0
SUAN,2023,2023-07-25,0.6399999856948853
TUBARÁ,2023,2023-07-25,0.0
USIACURÍ,2023,2023-07-25,0.33499998847643536
BARRANQUILLA,2023,2023-07-26,7.78000020980835
BARANOA,2023,2023-07-26,20.290000915527344
CAMPO DE LA CRUZ,2023,2023-07-26,14.8100004196167
CANDELARIA,2023,2023-07-26,14.8100004196167
GALAPA,2023,2023-07-26,7.78000020980835
JUAN DE ACOSTA,2023,2023-07-26,12.260000228881836
LURUACO,2023,2023-07-26,-4993.3701171875
MALAMBO,2023,2023-07-26,11.950000445048014
MANATÍ,2023,2023-07-26,18.479999542236328
PALMAR DE VARELA,2023,2023-07-26,20.290000915527344
PIOJÓ,2023,2023-07-26,-6661.913411458333
POLONUEVO,2023,2023-07-26,20.290000915527344
PONEDERA,2023,2023-07-26,17.55000114440918
PUERTO COLOMBIA,2023,2023-07-26,7.78000020980835
REPELÓN,2023,2023-07-26,-4990.259765625
SABANAGRANDE,2023,2023-07-26,20.290000915527344
SABANALARGA,2023,2023-07-26,16.275001525878906
SANTA LUCÍA,2023,2023-07-26,16.03333346048991
SANTO TOMÁS,2023,2023-07-26,20.290000915527344
SOLEDAD,2023,2023-07-26,7.78000020980835
SUAN,2023,2023-07-26,14.8100004196167
TUBARÁ,2023,2023-07-26,3.7799999713897705
USIACURÍ,2023,2023-07-26,16.275000890096027
BARRANQUILLA,2023,2023-07-27,8.170000076293945
BARANOA,2023,2023-07-27,17.81999969482422
CAMPO DE LA CRUZ,2023,2023-07-27,10.90999984741211
CANDELARIA,2023,2023-07-27,10.90999984741211
GALAPA,2023,2023-07-27,8.170000076293945
JUAN DE ACOSTA,2023,2023-07-27,5.429999828338623
LURUACO,2023,2023-07-27,-4996.78515625
MALAMBO,2023,2023-07-27,11.386666615804037
MANATÍ,2023,2023-07-27,8.789999961853027
PALMAR DE VARELA,2023,2023-07-27,17.81999969482422
PIOJÓ,2023,2023-07-27,-6664.190104166667
POLONUEVO,2023,2023-07-27,17.81999969482422
PONEDERA,2023,2023-07-27,14.364999771118164
PUERTO COLOMBIA,2023,2023-07-27,8.170000076293945
REPELÓN,2023,2023-07-27,-4995.10498046875
SABANAGRANDE,2023,2023-07-27,17.81999969482422
SABANALARGA,2023,2023-07-27,11.625
SANTA LUCÍA,2023,2023-07-27,10.203333218892416
SANTO TOMÁS,2023,2023-07-27,17.81999969482422
SOLEDAD,2023,2023-07-27,8.170000076293945
SUAN,2023,2023-07-27,10.90999984741211
TUBARÁ,2023,2023-07-27,1.25
USIACURÍ,2023,2023-07-27,11.624999841054281
BARRANQUILLA,2023,2023-07-28,6.510000228881836
BARANOA,2023,2023-07-28,7.110000133514404
CAMPO DE LA CRUZ,2023,2023-07-28,0.5899999737739563
CANDELARIA,2023,2023-07-28,0.5899999737739563
GALAPA,2023,2023-07-28,6.510000228881836
JUAN DE ACOSTA,2023,2023-07-28,1.5399999618530273
LURUACO,2023,2023-07-28,-4998.72998046875
MALAMBO,2023,2023-07-28,6.710000197092692
MANATÍ,2023,2023-07-28,4.710000038146973
PALMAR DE VARELA,2023,2023-07-28,7.110000133514404
PIOJÓ,2023,2023-07-28,-6665.486979166667
POLONUEVO,2023,2023-07-28,7.110000133514404
PONEDERA,2023,2023-07-28,3.8500001430511475
PUERTO COLOMBIA,2023,2023-07-28,6.510000228881836
REPELÓN,2023,2023-07-28,-4997.14501953125
SABANAGRANDE,2023,2023-07-28,7.110000133514404
SABANALARGA,2023,2023-07-28,4.324999809265137
SANTA LUCÍA,2023,2023-07-28,1.9633333285649617
SANTO TOMÁS,2023,2023-07-28,7.110000133514404
SOLEDAD,2023,2023-07-28,6.510000228881836
SUAN,2023,2023-07-28,0.5899999737739563
TUBARÁ,2023,2023-07-28,0.2800000011920929
USIACURÍ,2023,2023-07-28,4.324999968210856
BARRANQUILLA,2023,2023-07-29,0.1599999964237213
BARANOA,2023,2023-07-29,0.8999999761581421
CAMPO DE LA CRUZ,2023,2023-07-29,0.8399999737739563
CANDELARIA,2023,2023-07-29,0.8399999737739563
GALAPA,2023,2023-07-29,0.1599999964237213
JUAN DE ACOSTA,2023,2023-07-29,0.3499999940395355
LURUACO,2023,2023-07-29,-4999.3251953125
MALAMBO,2023,2023-07-29,0.4066666563351949
MANATÍ,2023,2023-07-29,0.019999999552965164
PALMAR DE VARELA,2023,2023-07-29,0.8999999761581421
PIOJÓ,2023,2023-07-29,-6665.883463541667
POLONUEVO,2023,2023-07-29,0.8999999761581421
PONEDERA,2023,2023-07-29,0.8700000047683716
PUERTO COLOMBIA,2023,2023-07-29,0.1599999964237213
REPELÓN,2023,2023-07-29,-4999.490234375
SABANAGRANDE,2023,2023-07-29,0.8999999761581421
SABANALARGA,2023,2023-07-29,0.625
SANTA LUCÍA,2023,2023-07-29,0.566666649033626
SANTO TOMÁS,2023,2023-07-29,0.8999999761581421
SOLEDAD,2023,2023-07-29,0.1599999964237213
SUAN,2023,2023-07-29,0.8399999737739563
TUBARÁ,2023,2023-07-29,0.30000001192092896
USIACURÍ,2023,2023-07-29,0.6249999900658926
BARRANQUILLA,2023,2023-07-30,2.9100000858306885
BARANOA,2023,2023-07-30,4.78000020980835
CAMPO DE LA CRUZ,2023,2023-07-30,1.8700000047683716
CANDELARIA,2023,2023-07-30,1.8700000047683716
GALAPA,2023,2023-07-30,2.9100000858306885
JUAN DE ACOSTA,2023,2023-07-30,1.409999966621399
LURUACO,2023,2023-07-30,-4998.794921875
MALAMBO,2023,2023-07-30,3.5333334604899087
MANATÍ,2023,2023-07-30,2.619999885559082
PALMAR DE VARELA,2023,2023-07-30,4.78000020980835
PIOJÓ,2023,2023-07-30,-6665.529947916667
POLONUEVO,2023,2023-07-30,4.78000020980835
PONEDERA,2023,2023-07-30,3.325000047683716
PUERTO COLOMBIA,2023,2023-07-30,2.9100000858306885
REPELÓN,2023,2023-07-30,-4998.18994140625
SABANAGRANDE,2023,2023-07-30,4.78000020980835
SABANALARGA,2023,2023-07-30,3.0950000286102295
SANTA LUCÍA,2023,2023-07-30,2.119999965031942
SANTO TOMÁS,2023,2023-07-30,4.78000020980835
SOLEDAD,2023,2023-07-30,2.9100000858306885
SUAN,2023,2023-07-30,1.8700000047683716
TUBARÁ,2023,2023-07-30,0.05000000074505806
USIACURÍ,2023,2023-07-30,3.095000068346659
BARRANQUILLA,2023,2023-07-31,4.809999942779541
BARANOA,2023,2023-07-31,15.109999656677246
CAMPO DE LA CRUZ,2023,2023-07-31,11.329999923706055
CANDELARIA,2023,2023-07-31,11.329999923706055
GALAPA,2023,2023-07-31,4.809999942779541
JUAN DE ACOSTA,2023,2023-07-31,2.309999942779541
LURUACO,2023,2023-07-31,-4998.34521484375
MALAMBO,2023,2023-07-31,8.243333180745443
MANATÍ,2023,2023-07-31,7.110000133514404
PALMAR DE VARELA,2023,2023-07-31,15.109999656677246
PIOJÓ,2023,2023-07-31,-6665.229817708333
POLONUEVO,2023,2023-07-31,15.109999656677246
PONEDERA,2023,2023-07-31,13.219999313354492
PUERTO COLOMBIA,2023,2023-07-31,4.809999942779541
REPELÓN,2023,2023-07-31,-4995.94482421875
SABANAGRANDE,2023,2023-07-31,15.109999656677246
SABANALARGA,2023,2023-07-31,8.710000038146973
SANTA LUCÍA,2023,2023-07-31,9.923333326975504
SANTO TOMÁS,2023,2023-07-31,15.109999656677246
SOLEDAD,2023,2023-07-31,4.809999942779541
SUAN,2023,2023-07-31,11.329999923706055
TUBARÁ,2023,2023-07-31,1.190000057220459
USIACURÍ,2023,2023-07-31,8.709999879201254
BARRANQUILLA,2023,2023-08-01,2.0899999141693115
BARANOA,2023,2023-08-01,5.889999866485596
CAMPO DE LA CRUZ,2023,2023-08-01,4.920000076293945
CANDELARIA,2023,2023-08-01,4.920000076293945
GALAPA,2023,2023-08-01,2.0899999141693115
JUAN DE ACOSTA,2023,2023-08-01,1.9700000286102295
LURUACO,2023,2023-08-01,-4998.51513671875
MALAMBO,2023,2023-08-01,3.3566665649414062
MANATÍ,2023,2023-08-01,3.930000066757202
PALMAR DE VARELA,2023,2023-08-01,5.889999866485596
PIOJÓ,2023,2023-08-01,-6665.343098958333
POLONUEVO,2023,2023-08-01,5.889999866485596
PONEDERA,2023,2023-08-01,5.404999732971191
PUERTO COLOMBIA,2023,2023-08-01,2.0899999141693115
REPELÓN,2023,2023-08-01,-4997.53515625
SABANAGRANDE,2023,2023-08-01,5.889999866485596
SABANALARGA,2023,2023-08-01,3.929999828338623
SANTA LUCÍA,2023,2023-08-01,4.590000073115031
SANTO TOMÁS,2023,2023-08-01,5.889999866485596
SOLEDAD,2023,2023-08-01,2.0899999141693115
SUAN,2023,2023-08-01,4.920000076293945
TUBARÁ,2023,2023-08-01,1.0800000429153442
USIACURÍ,2023,2023-08-01,3.929999907811483
BARRANQUILLA,2023,2023-08-02,2.309999942779541
BARANOA,2023,2023-08-02,3.5899999141693115
CAMPO DE LA CRUZ,2023,2023-08-02,1.3600000143051147
CANDELARIA,2023,2023-08-02,1.3600000143051147
GALAPA,2023,2023-08-02,2.309999942779541
JUAN DE ACOSTA,2023,2023-08-02,1.399999976158142
LURUACO,2023,2023-08-02,-4998.7998046875
MALAMBO,2023,2023-08-02,2.7366665999094644
MANATÍ,2023,2023-08-02,2.930000066757202
PALMAR DE VARELA,2023,2023-08-02,3.5899999141693115
PIOJÓ,2023,2023-08-02,-6665.533203125
POLONUEVO,2023,2023-08-02,3.5899999141693115
PONEDERA,2023,2023-08-02,2.4749999046325684
PUERTO COLOMBIA,2023,2023-08-02,2.309999942779541
REPELÓN,2023,2023-08-02,-4998.03515625
SABANAGRANDE,2023,2023-08-02,3.5899999141693115
SABANALARGA,2023,2023-08-02,2.494999885559082
SANTA LUCÍA,2023,2023-08-02,1.8833333651224773
SANTO TOMÁS,2023,2023-08-02,3.5899999141693115
SOLEDAD,2023,2023-08-02,2.309999942779541
SUAN,2023,2023-08-02,1.3600000143051147
TUBARÁ,2023,2023-08-02,0.11999999731779099
USIACURÍ,2023,2023-08-02,2.4949999252955117
BARRANQUILLA,2023,2023-08-03,0.3700000047683716
BARANOA,2023,2023-08-03,0.6700000166893005
CAMPO DE LA CRUZ,2023,2023-08-03,0.5699999928474426
CANDELARIA,2023,2023-08-03,0.5699999928474426
GALAPA,2023,2023-08-03,0.3700000047683716
JUAN DE ACOSTA,2023,2023-08-03,0.5600000023841858
LURUACO,2023,2023-08-03,-4999.22021484375
MALAMBO,2023,2023-08-03,0.4700000087420146
MANATÍ,2023,2023-08-03,0.550000011920929
PALMAR DE VARELA,2023,2023-08-03,0.6700000166893005
PIOJÓ,2023,2023-08-03,-6665.813151041667
POLONUEVO,2023,2023-08-03,0.6700000166893005
PONEDERA,2023,2023-08-03,0.6200000047683716
PUERTO COLOMBIA,2023,2023-08-03,0.3700000047683716
REPELÓN,2023,2023-08-03,-4999.22509765625
SABANAGRANDE,2023,2023-08-03,0.6700000166893005
SABANALARGA,2023,2023-08-03,0.6150000095367432
SANTA LUCÍA,2023,2023-08-03,0.5633333325386047
SANTO TOMÁS,2023,2023-08-03,0.6700000166893005
SOLEDAD,2023,2023-08-03,0.3700000047683716
SUAN,2023,2023-08-03,0.5699999928474426
TUBARÁ,2023,2023-08-03,0.18000000715255737
USIACURÍ,2023,2023-08-03,0.6150000095367432
BARRANQUILLA,2023,2023-08-04,0.0
BARANOA,2023,2023-08-04,0.03999999910593033
CAMPO DE LA CRUZ,2023,2023-08-04,0.23000000417232513
CANDELARIA,2023,2023-08-04,0.23000000417232513
GALAPA,2023,2023-08-04,0.0
JUAN DE ACOSTA,2023,2023-08-04,0.019999999552965164
LURUACO,2023,2023-08-04,-4999.490234375
MALAMBO,2023,2023-08-04,0.01333333303531011
MANATÍ,2023,2023-08-04,0.6899999976158142
PALMAR DE VARELA,2023,2023-08-04,0.03999999910593033
PIOJÓ,2023,2023-08-04,-6665.993489583333
POLONUEVO,2023,2023-08-04,0.03999999910593033
PONEDERA,2023,2023-08-04,0.13500000536441803
PUERTO COLOMBIA,2023,2023-08-04,0.0
REPELÓN,2023,2023-08-04,-4999.15478515625
SABANAGRANDE,2023,2023-08-04,0.03999999910593033
SABANALARGA,2023,2023-08-04,0.029999999329447746
SANTA LUCÍA,2023,2023-08-04,0.38333333532015484
SANTO TOMÁS,2023,2023-08-04,0.03999999910593033
SOLEDAD,2023,2023-08-04,0.0
SUAN,2023,2023-08-04,0.23000000417232513
TUBARÁ,2023,2023-08-04,0.0
USIACURÍ,2023,2023-08-04,0.029999999329447746
BARRANQUILLA,2023,2023-08-05,0.0
BARANOA,2023,2023-08-05,0.3100000023841858
CAMPO DE LA CRUZ,2023,2023-08-05,0.4699999988079071
CANDELARIA,2023,2023-08-05,0.4699999988079071
GALAPA,2023,2023-08-05,0.0
JUAN DE ACOSTA,2023,2023-08-05,0.05999999865889549
LURUACO,2023,2023-08-05,-4999.47021484375
MALAMBO,2023,2023-08-05,0.10333333412806193
MANATÍ,2023,2023-08-05,0.6600000262260437
PALMAR DE VARELA,2023,2023-08-05,0.3100000023841858
PIOJÓ,2023,2023-08-05,-6665.979817708333
POLONUEVO,2023,2023-08-05,0.3100000023841858
PONEDERA,2023,2023-08-05,0.38999998569488525
PUERTO COLOMBIA,2023,2023-08-05,0.0
REPELÓN,2023,2023-08-05,-4999.169921875
SABANAGRANDE,2023,2023-08-05,0.3100000023841858
SABANALARGA,2023,2023-08-05,0.1850000023841858
SANTA LUCÍA,2023,2023-08-05,0.5333333412806193
SANTO TOMÁS,2023,2023-08-05,0.3100000023841858
SOLEDAD,2023,2023-08-05,0.0
SUAN,2023,2023-08-05,0.4699999988079071
TUBARÁ,2023,2023-08-05,0.0
USIACURÍ,2023,2023-08-05,0.18500000114242235
BARRANQUILLA,2023,2023-08-06,0.4399999976158142
BARANOA,2023,2023-08-06,2.319999933242798
CAMPO DE LA CRUZ,2023,2023-08-06,2.0999999046325684
CANDELARIA,2023,2023-08-06,2.0999999046325684
GALAPA,2023,2023-08-06,0.4399999976158142
JUAN DE ACOSTA,2023,2023-08-06,0.23000000417232513
LURUACO,2023,2023-08-06,-4999.384765625
MALAMBO,2023,2023-08-06,1.0666666428248088
MANATÍ,2023,2023-08-06,1.5399999618530273
PALMAR DE VARELA,2023,2023-08-06,2.319999933242798
PIOJÓ,2023,2023-08-06,-6665.923177083333
POLONUEVO,2023,2023-08-06,2.319999933242798
PONEDERA,2023,2023-08-06,2.2100000381469727
PUERTO COLOMBIA,2023,2023-08-06,0.4399999976158142
REPELÓN,2023,2023-08-06,-4998.72998046875
SABANAGRANDE,2023,2023-08-06,2.319999933242798
SABANALARGA,2023,2023-08-06,1.274999976158142
SANTA LUCÍA,2023,2023-08-06,1.913333257039388
SANTO TOMÁS,2023,2023-08-06,2.319999933242798
SOLEDAD,2023,2023-08-06,0.4399999976158142
SUAN,2023,2023-08-06,2.0999999046325684
TUBARÁ,2023,2023-08-06,0.12999999523162842
USIACURÍ,2023,2023-08-06,1.2749999711910884
BARRANQUILLA,2023,2023-08-07,2.859999895095825
BARANOA,2023,2023-08-07,12.119999885559082
CAMPO DE LA CRUZ,2023,2023-08-07,11.069999694824219
CANDELARIA,2023,2023-08-07,11.069999694824219
GALAPA,2023,2023-08-07,2.859999895095825
JUAN DE ACOSTA,2023,2023-08-07,6.199999809265137
LURUACO,2023,2023-08-07,-4996.39990234375
MALAMBO,2023,2023-08-07,5.946666558583577
MANATÍ,2023,2023-08-07,6.289999961853027
PALMAR DE VARELA,2023,2023-08-07,12.119999885559082
PIOJÓ,2023,2023-08-07,-6663.93359375
POLONUEVO,2023,2023-08-07,12.119999885559082
PONEDERA,2023,2023-08-07,11.594999313354492
PUERTO COLOMBIA,2023,2023-08-07,2.859999895095825
REPELÓN,2023,2023-08-07,-4996.35498046875
SABANAGRANDE,2023,2023-08-07,12.119999885559082
SABANALARGA,2023,2023-08-07,9.15999984741211
SANTA LUCÍA,2023,2023-08-07,9.476666450500488
SANTO TOMÁS,2023,2023-08-07,12.119999885559082
SOLEDAD,2023,2023-08-07,2.859999895095825
SUAN,2023,2023-08-07,11.069999694824219
TUBARÁ,2023,2023-08-07,3.809999942779541
USIACURÍ,2023,2023-08-07,9.15999984741211
BARRANQUILLA,2023,2023-08-08,0.27000001072883606
BARANOA,2023,2023-08-08,1.090000033378601
CAMPO DE LA CRUZ,2023,2023-08-08,0.8999999761581421
CANDELARIA,2023,2023-08-08,0.8999999761581421
GALAPA,2023,2023-08-08,0.27000001072883606
JUAN DE ACOSTA,2023,2023-08-08,0.3799999952316284
LURUACO,2023,2023-08-08,-4999.31005859375
MALAMBO,2023,2023-08-08,0.5433333516120911
MANATÍ,2023,2023-08-08,0.9100000262260437
PALMAR DE VARELA,2023,2023-08-08,1.090000033378601
PIOJÓ,2023,2023-08-08,-6665.873046875
POLONUEVO,2023,2023-08-08,1.090000033378601
PONEDERA,2023,2023-08-08,0.9950000047683716
PUERTO COLOMBIA,2023,2023-08-08,0.27000001072883606
REPELÓN,2023,2023-08-08,-4999.044921875
SABANAGRANDE,2023,2023-08-08,1.090000033378601
SABANALARGA,2023,2023-08-08,0.7350000143051147
SANTA LUCÍA,2023,2023-08-08,0.903333326180776
SANTO TOMÁS,2023,2023-08-08,1.090000033378601
SOLEDAD,2023,2023-08-08,0.27000001072883606
SUAN,2023,2023-08-08,0.8999999761581421
TUBARÁ,2023,2023-08-08,0.28999999165534973
USIACURÍ,2023,2023-08-08,0.7350000143051147
BARRANQUILLA,2023,2023-08-09,6.570000171661377
BARANOA,2023,2023-08-09,14.9399995803833
CAMPO DE LA CRUZ,2023,2023-08-09,10.65999984741211
CANDELARIA,2023,2023-08-09,10.65999984741211
